Compound_ID	Compound	Type	Source	A1	A1MS	A1P	A2	A2MS	A2P	A3	A3MS	A3P	A4	A4MS	A4P	A5	A5MS	A5P	A6	A6MS	A6P	B1	B1MS	B1P	B2	B2MS	B2P	B3	B3MS	B3P	B4	B4MS	B4P	B5	B5MS	B5P	B6	B6MS	B6P	C1	C1MS	C1P	C2	C2MS	C2P	C3	C3MS	C3P	C4	C4MS	C4P	C5	C5MS	C5P	C6	C6MS	C6P	D1	D1MS	D1P	D2	D2MS	D2P	D3	D3MS	D3P	D4	D4MS	D4P	D5	D5MS	D5P	D6	D6MS	D6P
compound.152	"2(3H)-Furanone, 5-methyl-"	Aromatic	Polysaccharide	0.020264949	0.011767478	0.011216323	0.011691811	0.000349421	0.002728791	0.008816209	0.014373195	0.001841868	0.014596394	0.004717815	0.001144964	0.001028069	0.006008297	0	0.010990926	0	0.002937076	0.016795415	0.01870959	0	0.015927839	0.004544334	0.021206422	0.006804989	0.018687965	0.002384497	0.014212126	0.003310027	0.002814724	0.016138193	0.000295264	0.010341008	0.02161963	0.001781239	0.004432908	0.014171309	0	0.026079012	0.014439514	0.001462666	0.011966166	0.004239313	0	0.000511554	0.00380033	0	0.001590866	0.018639355	0.015462589	0.008650685	0.014975304	0.002100238	0.00216851	0.006282878	0	0.002862088	0.012822075	0	0.002309315	0.01587995	0.003227479	0.015112271	0.011800754	0	0.015032798	0.010781769	0	0.012495105	0.004640723	0.001193051	0.02457586
compound.153	"2-Cyclopenten-1-one, 2-hydroxy-3-methyl-"	Aromatic	Polysaccharide	0.016155274	0	0.002809442	0.017240712	0.000828589	0.002640765	0.008335068	0.01347293	0.002224237	0.016301301	0	0	0.006870888	0	0.000990659	0.011821351	0.001814382	0.003139633	0.01610139	0	0.00111881	0.016812719	0.011217546	0.020705483	0.011908731	0.020377419	0.001179001	0.014491117	0.004802253	0.002953153	0.013493323	0.004180442	0.011020465	0.015723368	0	0	0.012268448	0.001658757	0.013627414	0.011030184	0.002767457	0.006412491	0.003154049	0	0.003369953	0.005756935	0.002630338	0.001993349	0.015898273	0.002825921	0.007159697	0.017649466	0.002286485	0.002153103	0.002952731	0.002209757	0.001379616	0.016757564	0.006135423	0	0.007638892	0.007295834	0	0.013960462	0	0.001380612	0.012275465	0.003028773	0.017824686	0.002961058	0.009081931	0.017978314
compound.154	"Furfural, 5-methyl-"	Aromatic	Polysaccharide	0.011166979	0.035802617	0.006305161	0.014038866	0	0.00438367	0.025472194	0.044392374	0.00422355	0.011919391	0.018148712	0.005100062	0.017125944	0.018282391	0.003054896	0.012309837	0.007304654	0.003038355	0.00874472	0.05682569	0.001847488	0.009763175	0.012773264	0.014927985	0.00619254	0.065498846	0.002803992	0.013046929	0.010635498	0.003783727	0.008382895	0.007340462	0.006264264	0.01460027	0.003947781	0.003715199	0.010949798	0.003891699	0.016431285	0.014840612	0.005339891	0.020182169	0.022044427	0	0.022013797	0.004402362	0.008168507	0.003834178	0.012005937	0.055096582	0.023029127	0.01524272	0.006776238	0.003516606	0.004107182	0.002257564	0.009100544	0.015615003	0.012270846	0.006146745	0.013694951	0.01722971	0.013758933	0.010078635	0	0.006181487	0.009070808	0.009045815	0.019250661	0.003930762	0.010254874	0.011512718
compound.155	"Benzofuran, 2,3-dihydro-"	Aromatic	Polysaccharide	0.011776345	0.019296558	0.010251248	0.009938764	0.000899244	0.00786948	0.014292731	0.015459722	0.002289214	0.014955322	0.02605424	0.006426078	0.011767677	0.017981976	0.004255034	0.012260988	0.008718457	0.006664125	0.019016297	0.018227108	0.005835869	0.015780359	0.013346423	0.011454807	0.012895455	0.015309056	0.009802932	0.011290927	0.014922255	0.00796736	0.017931326	0.01250841	0.006827717	0.017408014	0.018633525	0.004728435	0.013687248	0.008094415	0.013838458	0.011992819	0.011701326	0.007171111	0.009987821	0	0.010425036	0.011288109	0.011373376	0.005634759	0.020695166	0.012944735	0.01051073	0.017114633	0.010104917	0.002549829	0.014874659	0.008127231	0.004158971	0.013837685	0.012624813	0.009330318	0.013746565	0.009191927	0.01025028	0.011490208	0.003735488	0.011857871	0.015615913	0.013366204	0.008680622	0.016467641	0.019135729	0.010226197
compound.156	Acetic anhydride	Aliphatic	Polysaccharide	0.008516947	0.003975144	0	0.006983213	0	0.00103518	0.000792468	0.001862617	0.000689763	0.004456686	0	0	0.010075593	0	0.000257484	0.000635031	0	0.000595518	0.003983706	0.010989874	0	0.000638588	0	0.00756418	0.002517846	0.014139434	0.000885355	0.012915639	0.001123239	0.000216257	0.004647202	0	0.003695585	0.003130635	0	0.001407976	0.000280422	0	0.013959055	0.009599603	0	0.011121663	0.00376451	0	0.009406777	0	0	0.000758362	0.011005442	0.007227724	0.01358128	0.010790241	0	0	0.002089113	0	0.001603216	0.009978368	0	0.000832627	0.007380822	0.001949678	0.007518543	0.006648511	0	0	0.00502425	0	0.011283026	0	0	0.01011074
compound.157	"4H-Pyran-4-one, 3-hydroxy-2-methyl-"	Aromatic	Polysaccharide	0.008942086	0.006476062	0.003324149	0.00902602	0	0.002200638	0.009651131	0.003166449	0.000802225	0.008973193	0.002507668	0.001433117	0.004409674	0.001716656	0.000981931	0.006838798	0.001658863	0.001468538	0.007342789	0.011606379	0.001312264	0.008288375	0.004708094	0.011037358	0.006005403	0.016530661	0.002450733	0.009337991	0.003635604	0.005168017	0.006380563	0.006023787	0.005783673	0.009139207	0.005937462	0.002638635	0.007544678	0.001307866	0.008230717	0.01016114	0	0.006226414	0.003561023	0	0.004630656	0.00380033	0	0.001819646	0.008524764	0.010545367	0.005373463	0.009466532	0.001319583	0.001448241	0.004395795	0	0.00212197	0.00921666	0.002296851	0.002644815	0.009806686	0.002745212	0.006014834	0.00797539	0	0.004401603	0.006368577	0	0.0113365	0.005714323	0.00267431	0.009830344
compound.158	2-Furanmethanol	Aromatic	Polysaccharide	0.000953728	0	0.000476104	0.003042479	0	0	0.00139814	0	0	0.002796645	0	0	0.001115237	0	0	0.002393579	0	0	0.000426132	0	0	0.001187214	0	0.001719891	0.000894856	0.001195614	0	0.002445273	0	0	0.003033383	0	0.001274397	0.003916803	0	0	0.003037901	0	0.005517294	0.004960241	0	0.001975276	0.000769859	0	0.000715206	0	0	0	0.001959873	0	0.003100075	0.00037572	0	0	0	0	0	0.001217462	0	0	0.001944133	0	0.001308226	0.001188545	0	0.001104009	3.5034E-05	0	0.003582762	0	0	0.005294531
compound.159	"Furan, 2,4-dimethyl-"	Aromatic	Polysaccharide	0.004308073	0.012241336	0.003495718	0.004940406	0.00492015	0.002482319	0.0017406	0.009282042	0.001784388	0.004770748	0.007055471	0.001915073	0.001292137	0.00669496	0.000774634	0.004933704	0.003067954	0.00172376	0.003345203	0.004663995	0.001360628	0.004158936	0.006018172	0	0.005546066	0.006627859	0.002252025	0.004348976	0.007461128	0.001218176	0.003033383	0.004345027	0.004259037	0.003636029	0.0033793	0.002554199	0.004523468	0.009290634	0.002276261	0.002513545	0.001560177	0.001200911	0.001290447	0.001248966	0.001231609	0.002916095	0.008911099	0.001277353	0.004700955	0.003317644	0.000854735	0.003061915	0.007449899	0.001767932	0.004262589	0.007064848	0.001144835	0.00413861	0.010501012	0.002987661	0.004748501	0.010799483	0.005438412	0.005011086	0.003500227	0.003126822	0.004820564	0.00621056	0.005454354	0.003463226	0.008244114	0.005047123
compound.160	"2-Cyclopenten-1-one, 2-methyl-"	Aromatic	Polysaccharide	0.004690698	0.010872412	0.002616427	0	0.009442064	0.001936561	0	0.008257602	0.001249571	0.002243298	0.007267986	0.001547869	0	0.006737876	0.000630618	0.003891602	0.002780481	0.001502973	0.001332529	0.001940651	0.000648072	0.003731244	0.005322193	0.002788561	0.004389218	0.005614187	0.001878895	0	0.005589063	0.001415052	0.002360958	0.004443777	0.003927594	0	0.003442465	0.002321999	0.000846273	0.007416558	0.002577752	0	0.004689817	0	0.000988608	0.002855868	0	0.002389316	0.010239947	0.001010444	0.001067651	0	0	0	0.007093255	0.000943668	0.003041535	0.008924018	0.000914526	0.00307222	0.012506824	0.001988509	0.003131258	0.01174753	0.000566397	0.004771118	0.003299395	0.003150874	0.004562562	0.00832575	0.002156787	0.002389626	0.009785697	0.003001884
compound.161	2-Acetylfuran	Aromatic	Polysaccharide	0.002394949	0.00463328	0.001569856	0.002332567	0	0.000591531	0.002264195	0.005929331	0.000332386	0.001974102	0.002945447	0.000246333	0.001230607	0.002875399	0.000103648	0.002051639	0.000537245	0.000307887	0.002956548	0.005253696	0	0.00228594	0.002636533	0.003022333	0.001192574	0.006575876	0.000262736	0.001903703	0.001391839	0.000275935	0.00221153	0.000786713	0.00148652	0.002246195	0.001193809	0.000728263	0.001919553	0.000897164	0.002095366	0.002433326	0.000752228	0.002003903	0.001387103	0	0.001762558	0.000592626	0.001477366	0.000211833	0.002932957	0.004680247	0.001800996	0.00264742	0.000986715	0.00016986	0.000632728	0.000754292	0.000480741	0.00252633	0.002847466	0.000482434	0.00266673	0.002877114	0.002212958	0.002187939	0	0.001755831	0.001697382	0	0.001907241	0.000671866	0.002000706	0.002540055
compound.162	2H-Pyran-2-one	Aliphatic	Polysaccharide	0.00252249	0.002658871	0.000336704	0.002883111	0	0.000191896	0.003424595	0.003973583	0	0.002572315	0.000402502	0.000232053	0.003461081	0.001759573	0	0.001839962	0	0.000128016	0.001429692	0.004449559	0	0.001433505	0.000663227	0.002738467	0	0.007901448	0	0.003118134	0.000268329	0	0.002106931	0	0.000309899	0.002484854	0	0.000160218	0.003455195	0	0.002818945	0.00165787	0	0.003363695	0.002560545	0	0.003782106	0.000125298	0	0	0.002302509	0.002393443	0.003424845	0.002273037	0	0	0.000255311	0	0.000507573	0.002348598	0.001404068	0.000173382	0.002253817	0	0.004536187	0.001962087	0	0.000913994	0.00121261	0	0.003351041	0.000251084	0	0.002457586
compound.163	"1,2-Cyclohexanedione"	Aromatic	Polysaccharide	0.001487986	0	0	0.00938822	0	0	0.007188819	0	0	0.007462706	0	0	0	0	0	0.004070713	0	0	0.005788172	0.001661883	0	0	0	0.008816528	0	0.02833085	0	0.006252679	0	0	0.006231136	0	0	0.00669647	0	0.002934163	0.004172941	0	0.006225799	0.007460416	0	0	0	0	0	0	0	0	0.001302014	0.018632124	0.002509584	0.004947199	0	0	0	0	0	0.006080964	0	0	0	0	0.001789413	0	0	0.003030612	0	0	0.007967635	0	0	0.002243166
compound.164	"Butanal, 2-methyl-"	Aliphatic	Polysaccharide	0	0	0.001415444	0.001782023	0	0.000383791	0.000779732	0.00471863	0.000230921	0.001869415	0.003714748	0.000321304	0.000866552	0.00217157	0	0.001970225	0	0.000239017	0.001356126	0.004663995	0	0.001592784	0.001907802	0.001820079	0	0	0.000181708	0.002642208	0	0.000232561	0.001437495	0.001027006	0.001378801	0.00197946	0.000745341	0.000167184	0.001752635	0	7.95937E-05	0.001484061	0	0.002733897	0.000457846	0	0.000950375	0.000402609	0	0	0.00131709	0	0.000615586	0.001510901	0	0.000278863	0.000526163	0	0	0	0.003299756	0.000301215	0.001452078	0.003264577	0.002581366	0.001496268	0	0.000380029	0	0.00166515	0.000331539	0.000477925	0.00153488	0.001896795
compound.165	2(5H)-Furanone	Aromatic	Polysaccharide	0	0	0	0	0	0	0	0	0	0	0	0.000124697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637301	0	0.000214053	0	0	0.00022571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261474	0	0.001896795
compound.166	"2-Cyclopenten-1-one, 2,3-dimethyl-"	Aromatic	Polysaccharide	0.001088355	0.006160156	0.002273289	0.001782023	0.00400806	0.001330946	0.000710391	0.005370546	0.001414514	0.001600219	0.004930329	0.001698321	0.001245989	0.00248486	0.000733175	0.002458711	0.002144269	0.00156374	0.001471334	0.00187364	0.001234883	0.002344932	0.003684595	0.001544562	0.004202081	0.003170976	0.002172542	0.001211149	0.004693727	0.001461195	0.002346015	0.003077727	0.003065844	0.001502143	0.00275713	0.001876598	0.003254894	0.002324652	0.001502935	0.001209978	0.002674589	0.000844502	0.001207356	0.001911528	0.00105705	0.002502197	0.00476822	0.001061284	0.001617238	0.004798735	0.000901974	0.001912025	0.003582292	0.001178622	0.002952731	0.004037056	0.000798254	0.002500939	0.005112852	0.002240746	0.001703267	0.003594332	0.003984828	0.002950189	0.002082922	0.001474417	0.002892339	0.003919853	0.001459842	0.002666684	0.003719905	0.001863807
compound.167	"Furan, 2,5-dimethyl-"	Aromatic	Polysaccharide	0.001201726	0.004870209	0.00343138	0.001651631	0.001258942	0.0014489	0.001429273	0.00831969	0.000934679	0.001301113	0.005950397	0.001180664	0.000137161	0.005879548	0.000425503	0.003631076	0.002262086	0.001033041	0.001363066	0.001487654	0.000535223	0.00191724	0.005035614	0.001886871	0.002841083	0.000998078	0.000847821	0.00056947	0.003662735	0.000876717	0.002002331	0.002580683	0.003231565	0.001037461	0.002652909	0.001707725	0.00358873	0.002340602	0.001213503	0.001497431	0.001151559	0.000493819	0.000328971	0.000982419	0.000307902	0.0015032	0.003376837	0.000474506	0.00200099	0.000122338	0.000791257	0.001310339	0.00297996	0.000935964	0.001622892	0.003033104	0.000205265	0.001751927	0.003932963	0.001072619	0.001720471	0.004328037	0.005137671	0.002950189	0.001296805	0.00184242	0.002756548	0.004500405	0.002388508	0.001077063	0.00365288	0.001715362
compound.168	Levoglucosenone	Aromatic	Polysaccharide	0.001714726	0.013425981	0	0.001926903	0.007579344	0.000734133	0.001896263	0.023531063	0.003248885	0	0	0.001869173	0.010460157	0.006780793	0.00138125	0.000643173	0.015410463	0.000613748	0.002068196	0.017262144	0	0.001088402	0.004380574	0.000646211	0	0.004262623	0.001878895	0	0.00396118	0.002940848	0	0.005069198	0	0	0.004863666	0	0.001318649	0.011722946	0.000832116	0.002099078	0.008079487	0.001417046	0.008732985	0.020562248	0.010982654	0.001049794	0.010318115	0.000614316	0	0.043840291	0.006082052	0	0.012363663	0.015560887	0	0.010464474	0.002459607	0	0	0.002057078	0.001357452	0.009233146	0.000423545	0	0.012738532	0.000844242	0	0.010170916	0.002352859	0	0	0.001548774
compound.169	"2(5H)-Furanone, 5-methyl-"	Aromatic	Polysaccharide	0.001068516	0.001403147	0	0.001738559	0	0	0.001341536	0.001499407	0.000196183	0	0	0	0.000330726	0.000944161	0	0.000884159	0	0	0.002207001	0.003189744	0	0.001725516	0	0.001339177	0.000461038	0.003352917	0.000222995	0.001739591	0	0.000231946	0.00221153	0.000395002	0	0.00197946	0	0	0.001245206	0	0.000940653	0.0016445	0	0.000888874	0.000578242	0	0	0	0	0	0.0015213	0	0.001490988	0.000901192	0	0	0	0	0	0.002132781	0	0	0.001453798	0.000717218	0	0.001154667	0	0.000755248	0.000843259	0	0.001370718	0	0.000442367	0.001467954
compound.170	"Furan, 2-ethyl-5-methyl-"	Aromatic	Polysaccharide	0.003911277	0.000779233	0.002054539	0.003114919	0.000409798	0.000304568	0.003099117	0.004904892	0.000238918	0.003499545	0.001317588	0.000339154	0.002871416	0.002583568	0	0.002084205	0	0.000299784	0.004275197	0.005655764	0	0.003775488	0.000855645	0.004675432	0.000534192	0.008291322	0	0.003676116	0.000575185	0	0.00177819	0.000414753	0.000548537	0.002709473	0.000590588	0.000477065	0.002804217	0.000594122	0.003542525	0.004091196	0.00065936	0.0032635	0.000168386	0	0.002642625	0.000423304	0.000797309	8.51569E-05	0.004961358	0.007849782	0.002952452	0.001417306	0.00032732	0.000708714	0.000555025	0.001035824	0	0.002120086	0.001010772	0.000374682	0.004129131	0.00093568	0.002681614	0.004644077	0.000395927	0.003054665	0.002118332	0.000945085	0.004812665	0.000356712	0.000898139	0.00137229
compound.171	"Benzofuran, 2-methyl-"	Aromatic	Polysaccharide	0.00079501	0.004606954	0.001529109	0.00106197	0.008093198	0.00179572	0	0.003725234	0.001444504	0	0.005907895	0.002203227	0.00099474	0.003905393	0.000879374	0.000929751	0.003892673	0.001393592	0.000569101	0.001498376	0.000680314	0.000606143	0.004462454	0.000652891	0.002143572	0.001788222	0.002104098	0.000493978	0.006348741	0.002544018	0.000582768	0.004213359	0.001518007	0.000644377	0.003505629	0.001684505	0.001919553	0.00442601	0.000933116	0.000516079	0.005107722	0.000472349	0.002136614	0.002962487	0.000918858	0.001777877	0.007152329	0.000961722	0.001754292	0.0012767	0.000549156	0.001136519	0.005547797	0.002815596	0.001787179	0.007171086	0.001037507	0.000639834	0.006607379	0.001853819	0.000736362	0.004117818	0.001999932	0.0027808	0.004315034	0.001794315	0.001615907	0.004446401	0.00083063	0.001707371	0.006233355	0.000694392
compound.172	"Furan, 2,3,5-trimethyl-"	Aromatic	Polysaccharide	0.001008996	0.001055651	0.000394609	0.000349161	0	0.00024295	0	0	0.000129206	0.000855444	0	0.000153512	0	0.000346765	0	0.00063666	0.000223381	6.46157E-05	0	0	0	0.000196148	0.000695979	0.000424128	0.00062776	0	0	0.000193653	0.000629448	0	0.000307821	0.000836088	0.000525336	0.001212945	0.000308559	0.000297638	0.000560843	0.000289884	0	0.000346281	0.000420691	0.000160312	0.000121075	0	0	0.000359338	0.000547173	0.000101892	0	0	0	0.000510765	0.00042401	0.000140202	0.000143862	0.000324027	0	0.001110823	0.001105163	2.62033E-05	0	0.000457535	0.00055136	0.00070861	0	0.000216232	0.000287876	0	0.001146127	0.000151862	0.000603228	0.000593779
compound.173	Vinylfuran	Aromatic	Polysaccharide	0.000527172	0.002082343	0.000735602	0.000469411	0	0.000267598	0.000598597	0.002294123	0.000227672	0.000495021	0.000875558	8.84861E-05	0.000479424	0.001832531	0	0.000861363	0	0	0.000569101	0.001592192	0	0.000786068	0	0.000626174	0.000391287	0.000639394	0	0	0.000577898	0	0.000358627	0	0.000528651	0.000349564	0	0.000344078	0.00066934	0.000312213	0.000848698	0.001104355	0	0.000453741	0.000206878	0	0	0	0.001074804	0	0.000296037	0	0.000191909	0.000403798	0.000966902	0	0.000253091	0	0	0.000266598	0.001978281	0	0.000923893	0.000511121	0.00124056	0.000653559	0	0.00011473	0.000638216	0	0.001449147	0	0.001471206	0.00056574
compound.174	"Cyclopent-2-ene-1-one, 2,3,4-trimethyl-"	Aromatic	Polysaccharide	0.000126691	0.001192543	0.000175215	0	0.000447053	0.000188375	0	0	0.000121708	0	0.000414828	0.000243273	0	0	0	0.000192138	0.000744603	0.000127003	0	0	0	0.000144678	0	0.000390732	0.000355561	0	0.000437158	0	0.000398831	0	0	0.001135632	0.000288355	0	0.000223286	0.000192093	0.00030379	0.000317397	0	0	0.000640787	0	0	0	0	0.000366864	0	7.49889E-05	0	0	0	0	0.000309092	0.000166008	0.000170282	0.000743668	0	0	0.000355147	0.000235829	0.000251189	0	0.000385952	0	0	0	0.000505141	0	0.00083776	0.000370565	0.000965165	0.000311734
compound.175	Methyl 2-furoate	Aromatic	Polysaccharide	0.000606531	0	0	0.00091709	0	0	0.001201438	0	0	0.000349955	0	0.000196862	0.000907572	0	8.88102E-05	0.000350081	0	0	0.000438624	0	0	0.000452764	0	0	0.000309627	0	0	0.001070012	0	0	0.000657482	0	0	0.000599453	0	0	0.000600904	0	0.000437163	0.000651115	0	0.001394144	0.000781729	0	0.001357679	0.000144488	0	0	0.000730498	0	0.0015648	0.000482686	0	0	0.000181604	0	0.000892166	0.000531926	0	0	0.000653779	0	0.000796966	0.000396652	0	0	0.000524152	0	0	0	0	0.000162794
compound.176	"1,2-Cyclopentanedione, 3-methyl-"	Aromatic	Polysaccharide	0.001238571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001152597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000998182	0	0	0
compound.177	PENTANAL	Aliphatic	Polysaccharide	0.002253236	0.006002203	0	0	0	0	0	0	0	0	0.004505301	0	0	0.005965381	0	0	0	0	0	0.002425814	0	0	0.001613034	0	0.000598839	0.000852525	0	0	0.001801523	0	0	0.000632004	0	0	0.001294872	0.000466511	0	0.001702618	0.000322596	0.000755401	0	0.004594664	0.00049176	0	0.000850974	0	0.001856479	0	0.001269121	0.001454431	0.001741947	0	0.000546854	0	0	0.002857811	0	0.002424769	0.003932963	0	0	0	0	0	0	0	0.001643066	0	0.000828848	0	0.002922304	0
compound.178	"Furan, 2-ethyl-"	Aromatic	Polysaccharide	0.000133919	0.001234664	0.00066483	0.000220218	0.000835012	0.000290484	0	0.001207597	0	0	0.001385593	0.000170342	0	0.001364742	0	0.000384275	0	0.000222813	0	0	0	0.00033183	0.001125849	0.000171989	0.000447428	0	0	0	0.000746113	0	0	0.00081963	0.000596597	0.000923748	0.000410569	0.000411627	0.000594227	0.000669883	0	0	0	0.000290566	0	0	0	0.000285965	0.000738683	0	0	0	0	0.00083835	0.000606295	0	0.000339675	0	0	0.000934361	0.001848493	0.000154771	0.000273555	0	0.000857114	0.000333131	0	0.000324708	0.00046033	0.001530138	0.00040462	0.000172815	0.001169592	0
compound.179	"1,2-Cyclopentanedione"	Aromatic	Polysaccharide	0	0.001355761	0	0	0	0	0.000421706	0.000909578	0	0.000163013	0.000497283	0	0	0.000394831	0	0	0	0	0.000197103	0.001002491	0	0.0001873	0	0.000195366	0	0.00102147	0	0	0.000223291	0	0	0	0	0.000178292	0	0	7.44453E-05	0	0	0	0	0.000571112	0.000247576	0	0	0	0	0	0	0.002698548	0.000431058	6.28428E-05	0	0	0	0	0	0	0.000605676	0	0.00018237	0	0	0	0	0	0.000113521	0	0.000402838	0	0	0
compound.180	"Cyclopropanecarboxaldehyde, methylene-"	Aromatic	Polysaccharide	0	0	0	0.003317751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94177E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001349772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001455196	0	0	0	0	0	0	0.000716764	0	0	0	0	0	0
compound.181	Cyclopentanone	Aromatic	Polysaccharide	0.000318854	0.002400881	0	0	0.00479811	0	0	0	0.001499485	0.001254751	0	0	0	0	0.000190495	0	0.005231074	0	0	0	0.000457842	0	0.004544334	0.000447506	0	0.000797942	0	0	0.001806949	0.000510649	0.00080691	0.000576045	0	0.000742648	0	0	0.001084965	0	0	0	0.002205607	0	0.000747815	0	0	0	0.000508089	0	0	0	0	0	0.006696984	0	0	0.010676951	0.000921234	0.00057255	0.001297878	0.000325704	0.000523023	0	0	0	0	0.000469023	0	0	0	0	0.001843196	0
compound.182	3-Acetamidofuran	Aromatic	Polysaccharide	0	0.00128205	0	0	0	0.001221794	0	0.002241349	0	0	0	0.000869561	0.000266631	0	0.000375316	0	0	0	0	0.004288731	0	0.001262429	0.000872021	0	0.002092534	0.013905509	0.001695642	0	0.003445684	0.002433275	0	0.003818357	0.000623112	0	0.003631958	0	0	0	0	8.59686E-05	0	0	0.00160246	0	0	0.002201181	0	0.001082467	0.000148018	0.00186025	0	0	0	0.000697159	0.002397706	0	0	0	0	0.004163134	0.001493369	0	0	0	0	0	0	0	0	0	0.001695741	0
compound.183	Furfural	Aromatic	Polysaccharide	0	0	0	0	0	0	0	0.000143422	0	0.001440197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000164655	0	0.001059475	0	0	0	0	0.0008146	0	0	0	0	0	0	0.000339873	0	0	0	0	0.015045082	0	0	0	0	0.000137148	0	0	0	0	0
compound.184	"2-Cyclopenten-1-one, 2,3,4-trimethyl-"	Aromatic	Polysaccharide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
compound.185	5-Ethyl-2-furaldehyde	Aromatic	Polysaccharide	0.000731239	0.001711154	0	0	0	0	0	0	0.000231171	0	0	0	0	0	0	0.000719702	0	0	0	0	0	0	0	0	0.001345687	0	0.000119446	0	0	0	0	0	0.000717573	0	0	0.000337745	0	0	0	0	0	0	0	0	0	0.000205067	0.00076995	0	0	0	0	0	0	0	0.000430699	0	0	0.000844226	0.001616448	0	0	0	0	4.81347E-05	0	0	0.000192823	0	0	0.000659745	0	0
compound.186	"2(3H)-Benzofuranone, 3-methyl-"	Aromatic	Polysaccharide	0	0.000318538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280065	0	0	0	0	0	0.000174026	0	0	0.00077747	0	0	0	0	0	0	0	0.000230353	0	0	0.000113989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241991	0	0	0	0	0	0	0	0	0	0	0	0.00019418	0	0	0	0	0
compound.187	Indole	Aromatic	Protein	0	0	0.006734083	0.007026677	0	0.001918956	0.003410444	0	0.004023619	0.009152657	0.011985801	0.004360553	0.005794107	0.012531592	0.003207641	0.007294718	0	0.00433472	0.008161739	0	0.004675144	0.008642327	0	0.007230221	0.012283006	0	0.006027479	0.007237353	0.007379733	0.006552308	0.008397838	0	0.00646313	0.008605736	0	0.006564925	0.008012047	0	0.007657883	0.005347968	0.009518936	0.002132726	0.006647243	0	0.002274113	0.011758447	0.014343743	0.00480861	0.009922715	0	0.004118671	0.010790241	0	0.00535387	0.007503932	0	0.004091891	0.010410002	0	0.00651408	0	0	0.006891997	0.010643264	0	0.006013119	0.012153254	0	0.007664615	0.010268466	0	0.007801599
compound.188	Styrene	Aromatic	Protein	0.004449786	0.011978081	0.009800879	0.004244982	0	0.003961148	0	0.016142681	0.005872984	0.004456686	0.00179362	0.004998061	0.002948329	0.024934434	0.003644055	0.007799486	0.013619644	0.005023414	0.004844297	0	0.003740115	0.004970076	0.02415457	0.005744102	0.009118686	0	0	0.003298657	0.024336841	0	0.004602374	0	0.007175732	0.004815281	0	0.030819263	0.005408132	0	0.005532368	0	0	0	0	0.017896771	0	0.005437106	0.034393715	0.002965663	0	0	0	0.004733266	0	0	0.006416084	0.029746728	0	0	0	0	0.005385075	0.030255041	0.011854236	0.004686424	0.017730659	0	0.007835114	0	0	0	0	0.004238924
compound.189	Benzyl nitrile	Aromatic	Protein	0.003911277	0.009371862	0.002028803	0.002694767	0.008093198	0.00079399	0.001443424	0.009406216	0.001387024	0.00233303	0.005652878	0.000767559	0.000930646	0.004506223	0.000184167	0.002979762	0.004420494	0.000688694	0.003733857	0.003430985	0.000557793	0.003878724	0.005649713	0.004157794	0.000837014	0.004730472	0.000947175	0.001969348	0.004042575	0.00085826	0.004482831	0.003232437	0.000601568	0.004604701	0.002555004	0.001350981	0.001652485	0.002611745	0.003813867	0.001845049	0.004397284	0.000632661	0.000805469	0.001858218	0.000586711	0.001292488	0.006839659	0.000552884	0.003535995	0.001641049	0.000510774	0.003984501	0.004755255	0.000685603	0.001904844	0.007702278	0.000453909	0.002691366	0.006764697	0.00116078	0.002632321	0.006471446	0.003383344	0.001665657	0.00071726	0.002167128	0	0.007245653	0.00228156	0.002008671	0.004825823	0.003579169
